13762198,中兴商务酒店,经济型,120,9,9,0,0,0,0
19365622,兰溪湾精品客房,经济型,88,2,1,1,0,0,0
58614022,云霄主题公寓,经济型,86,4,3,1,0,0,0
13762108,禾正商务酒店,经济型,108,6,5,0,0,0,1
6024781,富丽公寓,三星级/舒适型,128,5,1,2,1,0,1
56808756,阳光酒店(餐饮部),闽菜,51,0,0,0,0,0,0
6365007,鸾凤宾馆,经济型,83,5,1,1,1,1,1
8038219,懒洋洋快捷酒店,经济型,158,2,1,1,0,0,0
18066275,色界青年旅舍,经济型,44,2,1,1,0,0,0
18438834,云水谣阿简de家客栈,经济型,98,5,4,1,0,0,0
16274640,美园商务酒店,经济型,98,5,3,1,1,0,0
14728652,南靖庆德楼客栈,经济型,118,3,2,1,0,0,0
19458350,云水情宾馆,经济型,128,4,1,3,0,0,0
21032264,海亿酒店,经济型,178,3,2,1,0,0,0
56639323,阳城饭店(客房部),经济型,108,4,1,2,1,0,0
21090127,永家商务酒店,经济型,148,2,1,1,0,0,0
13133531,千禧宾馆,经济型,88,4,1,1,2,0,0
13762206,省安度假中心,经济型,168,3,1,2,0,0,0
58827424,漳州良友温泉酒店,闽菜,41,8,3,3,2,0,0
50311018,邦臣良友温泉酒店,温泉,49,6,3,1,0,0,2
5603909,海景商务酒店(新浦店),经济型,98,9,4,3,2,0,0
5173413,锦乐之星商务酒店,经济型,98,4,2,0,0,0,2
13762205,印象土楼宾馆,经济型,89,9,3,5,0,0,1
18722790,永恒主题酒店,经济型,108,3,3,0,0,0,0
22672758,派吧酒店式公寓,经济型,68,1,1,0,0,0,0
18025321,嘉年华酒店,经济型,198,9,6,3,0,0,0
23200371,翡翠湾海景度假酒店,四星级/高档型,462,8,2,3,2,0,1
18531011,汉庭快捷酒店,经济型,98,5,2,2,1,0,0
19426668,星际精品酒店,经济型,498,11,4,2,0,0,5
18553245,艾尚家公寓,经济型,45,1,1,0,0,0,0
6072359,通源酒店,三星级/舒适型,139,13,7,1,4,0,1
23548014,速8酒店(漳州腾飞路店),经济型,138,9,1,3,4,0,1
21007523,星辰大酒店,三星级/舒适型,128,1,1,0,0,0,0
67889731,漳州青木精品酒店,经济型,178,1,1,0,0,0,0
19772042,学府旅社,经济型,85,2,0,2,0,0,0
13808772,洲游国际酒店,四星级/高档型,187,8,4,2,0,2,0
13133908,城市绿洲连锁(香格里拉店),经济型,100,1,1,0,0,0,0
14198136,明都商务酒店,经济型,118,8,1,2,5,0,0
27544278,左岸时尚日租公寓,经济型,60,1,1,0,0,0,0
13136634,嘉华商务酒店(腾飞路店),三星级/舒适型,106,3,2,1,0,0,0
19459285,怡家商务酒店,经济型,98,1,1,0,0,0,0
13752321,金池商务宾馆,经济型,98,1,1,0,0,0,0
58581901,永利饭店,农家菜,24,2,1,0,0,1,0
22248259,雅庭商务宾馆,经济型,88,1,1,0,0,0,0
27244505,大山海景,经济型,228,1,1,0,0,0,0
26215282,佳缘公寓,经济型,68,1,1,0,0,0,0
23154776,福慧客栈,经济型,128,1,1,0,0,0,0
22491108,南加商务宾馆,经济型,148,1,1,0,0,0,0
15917875,永发旅社,经济型,59,1,1,0,0,0,0
13137027,青苹果宾馆,经济型,70,2,2,0,0,0,0
22556022,中心旅馆,经济型,88,1,1,0,0,0,0
19381972,龍發旅馆,经济型,58,2,2,0,0,0,0
13133877,东兴旅馆,经济型,68,1,1,0,0,0,0
24104120,永松宾馆,经济型,118,1,1,0,0,0,0
13901265,美丽岛假日酒店,经济型,280,6,1,4,1,0,0
13731979,永宏时尚宾馆,经济型,96,4,3,0,1,0,0
18259907,康德宾馆,经济型,138,1,1,0,0,0,0
24657229,燕语客栈,经济型,138,1,1,0,0,0,0
39620884,万达青年旅舍,经济型,30,1,1,0,0,0,0
5279075,东山岛星海公寓,经济型,108,2,2,0,0,0,0
